logical_deal_id,target_name,date_announced,matched_cik,accession_number,filing_date,days_lag,mda_word_count,risk_word_count,deal_id,deal_status,number_of_days_between_date_announced_and_date_effective,percentage_of_shares_held_by_acquiror_6_months_prior_to_announcement,target_share_price_1_day_prior_to_announcement_usd,target_share_price_1_week_prior_to_announcement_usd,target_share_price_4_weeks_prior_to_announcement_usd,date_effective,share_price_paid_by_acquiror_for_target_shares_usd,premium_paid_1_day_prior_to_announcement,premium_paid_4_weeks_prior_to_announcement,premium_paid_1_week_prior_to_announcement,target_financial_advisors_name,consideration_price_per_share_usd,target_nation,acquirer_name,target_primary_sic,target_public_status,acquiror_ultimate_parent_name,final_stake_pct,percentage_of_cash,percentage_of_stock,target_ticker,deal_type,deal_value_usd_millions,rank_value_including_net_debt_of_target_usd_millions,percentage_of_shares_owned_after_transaction,acquiror_financial_advisors_name,date_withdrawn,rank_date,target_macro_industry,target_mid_industry,acquiror_macro_industry,acquiror_mid_industry,acquiror_nation,target_cusip,target_state,acquisition_techniques,form_of_the_deal,deal_attitude,tender_offer_flag,cross_border_deal_flag,acquiror_state,related_sdc_deal_number,competing_offer_flag,deal_completed,deal_outcome_terminal,time_to_close,year_announced,month_announced,payment_method_clean,flag_has_deal_id,flag_has_target_name,flag_has_announce_date,flag_terminal_outcome,flag_has_premium_inputs,has_premium,premium_1w,has_premium_1d,has_premium_4w,has_completion_outcome,has_ticker,has_cusip,operational_specificity_raw,fl_sentence_share,fl_precision_share,commitment_density,hedging_density,risk_transparency,risk_disclosure_raw,risk_numeric_density,tone_lm,pos_density,neg_density,operational_specificity_norm,forward_looking_norm,risk_transparency_norm,risk_disclosure_raw_norm,tone_lm_norm,operational_specificity_norm_level,forward_looking_norm_level,risk_transparency_norm_level,risk_disclosure_raw_norm_level,tone_lm_norm_level,premium_1d,premium_4w,completion,sic2,ind_year_fe,sample_core,sample_risk,sample_premium,sample_completion,sample_duration,operational_specificity_raw_outlier,fl_sentence_share_outlier,risk_transparency_outlier,tone_lm_outlier,mda_fog,mda_fk,risk_fog,risk_fk,mda_log_length,risk_log_length,mda_wc,risk_wc
Memory Pharmaceuticals Corp___2008-11-25,Memory Pharmaceuticals Corp,2008-11-25,0001062216,0000893220-08-000895,2008-03-28,242,8379,12172,2029968020,Completed,41,0,0.16,0.15,0.07,2009-01-05T00:00:00Z,0.61,281.25,771.43,306.67,Lazard,NA,United States,Roche Holding AG,"Biological products, except diagnostic substances",Public,Roche Holding AG,100,100,0,MEMY,Tender Offers|Disclosed Value,50.168,48.844,100,NA,NA,2008-11-25T00:00:00Z,Healthcare,Biotechnology,Healthcare,Pharmaceuticals,Switzerland,58606R,New Jersey,Tender/Merger|Tender Offer,Merger,Friendly,TRUE,TRUE,Foreign,NA,NA,1,TRUE,41,2008,11,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,306.67,TRUE,TRUE,TRUE,TRUE,TRUE,40.95615746488628,0.060498220640569395,0.47058823529411764,3.6063884595569293,5.280783101494075,0.4956144138679588,61.24011227353917,13.594025341948477,0.16783216783216784,10.69036579082947,7.599175682637815,-1.0044053485773359,-0.6208199733694653,-0.23458257072134825,0.27704170254103555,1.3234841027449027,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,281.25,771.43,1,Bi,Bi_2008,1,1,1,1,1,0,0,0,0,21.127053789199167,17.16927113591944,22.789022950549093,19.161465033440596,8.957252944288902,9.372204086867741,7764,11757
Mentor Corp___2008-12-01,Mentor Corp,2008-12-01,0000064892,0001362310-08-003062,2008-05-30,185,10613,6553,2031349020,Completed,53,0,16.15,15.12,16.1,2009-01-23T00:00:00Z,31,91.95,92.55,105.03,Citi,NA,United States,Johnson & Johnson,"Orthopedic, prosthetic, and surgical supplies",Public,Johnson & Johnson,100,100,0,MNT,Tender Offers|Disclosed Value,1060.717,1114.234,100,NA,NA,2008-12-01T00:00:00Z,Healthcare,Healthcare Equipment & Supplies,Healthcare,Pharmaceuticals,United States,587188,California,Tender Offer|Tender/Merger,Merger,Friendly,TRUE,FALSE,New Jersey,NA,NA,1,TRUE,53,2008,12,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,105.03,TRUE,TRUE,TRUE,TRUE,TRUE,50.828077448517824,0.1044776119402985,0.8285714285714286,1.9467878001297858,5.299589011464417,0.599921765530947,68.3297180043384,7.529194837123541,-0.45,4.109885355829547,10.923642656283798,-0.6710598077295935,0.2528712100352785,0.1761495432987856,0.14782951969156954,-0.3189440781811459,sic2,sic2,sic2,sic2,sic2,91.95,92.55,1,Or,Or_2008,1,1,1,1,1,0,0,0,0,21.399539863780532,17.455664882826387,22.647324963852846,19.09445015649722,9.13194630454817,8.772455372611907,9246,6454
Mentor Graphics Corp___2008-06-17,Mentor Graphics Corp,2008-06-17,0000701811,0001193125-08-060993,2008-03-19,90,17872,5344,1987622020,Withdrawn,-999,0,12.33,11.9,10.24,NA,16,29.76,56.25,34.45,Merrill Lynch|Goldman Sachs & Co,NA,United States,Cadence Design Systems Inc,Computer integrated systems design,Public,Cadence Design Systems Inc,0,100,0,MENT,Disclosed Value,1454.763,1524.018,NA,Deutsche Bank,2008-08-15T00:00:00Z,2008-06-17T00:00:00Z,High Technology,IT Consulting & Services,High Technology,Software,United States,587200,Oregon,Unsolicited Deal,Merger,Unsolicited,FALSE,FALSE,California,NA,NA,0,TRUE,NA,2008,6,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34.45,TRUE,TRUE,TRUE,TRUE,TRUE,54.672791487788,0.08419243986254296,0.673469387755102,3.1372549019607843,3.986928104575163,0.7320550238926818,76.66132906325059,5.3222945002956825,-0.42323651452282157,4.509803921568627,11.176470588235293,-0.4619903293464113,-0.22223984702261682,0.2616530100587701,0.7899273220621259,-0.0268851398032738,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,29.76,56.25,0,Co,Co_2008,1,1,1,1,0,0,0,0,0,20.708150837447963,16.523072683706072,19.91188768013535,16.443618172196263,9.635608107380527,8.516392871245468,15300,4996
Mentor Graphics Corp___2010-05-27,Mentor Graphics Corp,2010-05-27,0000701811,0001193125-09-057612,2009-03-18,435,19577,5867,2187961020,Completed,0,0,8.58,8.56,9.34,2010-05-27T00:00:00Z,8.95,4.31,-4.18,4.56,NA,8.95,United States,Investor Group,Computer integrated systems design,Public,Investor Group,49.391,100,0,MENT,Stake Purchase,471.624,471.624,49.391,NA,NA,2010-05-27T00:00:00Z,High Technology,IT Consulting & Services,Financials,Other Financials,United States,587200,Oregon,Open Market Purchase|Acquiror Is An Investor Group|Creeping Acquisition,Acquisition Of Partial Interest,Friendly,FALSE,FALSE,Foreign,NA,NA,1,TRUE,0,2010,5,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.56,TRUE,TRUE,TRUE,TRUE,TRUE,52.09039351713077,0.1676470588235294,0.7456140350877193,3.2383808095952022,4.737631184407796,0.7715709226396592,81.45863570391873,4.838709677419355,-0.49038461538461536,4.737631184407796,13.91304347826087,-0.24458111686433293,1.6180681867189266,0.5001921886699823,1.0539630409667253,-9.067403621131979e-4,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,4.31,-4.18,1,Co,Co_2010,1,1,1,1,0,0,0,0,0,20.71510105580694,16.79780745528981,20.094796418534738,16.558573165152605,9.721665870783825,8.614682812693495,16675,5512
Mentor Graphics Corp___2011-02-22,Mentor Graphics Corp,2011-02-22,0000701811,0001193125-10-059520,2010-03-17,342,14674,4872,2282696020,Withdrawn,-999,11.76,14.52,14.18,12.4,NA,17,17.08,37.1,19.89,Goldman Sachs & Co,17,United States,Carl Icahn,Computer integrated systems design,Public,Carl Icahn,0,100,0,MENT,Disclosed Value,1645.171,1736.95,11.76,NA,2011-06-30T00:00:00Z,2011-02-22T00:00:00Z,High Technology,IT Consulting & Services,Financials,Other Financials,United States,587200,Oregon,Not Applicable,Merger,Hostile,FALSE,FALSE,New York,NA,NA,0,TRUE,NA,2011,2,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.89,TRUE,TRUE,TRUE,TRUE,TRUE,49.373919899867744,0.18672199170124482,0.6777777777777778,3.0047100860808835,5.440961507227546,0.743552564719774,73.76691401134876,3.241841365895829,-0.5603112840466926,4.54766931947377,16.24167614097775,-0.7902263498847734,2.9178080140811993,1.1510226350601307,0.05753760670119312,-0.5825557344508533,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,17.08,37.1,0,Co,Co_2011,1,1,1,1,0,0,0,0,0,20.52179497143001,16.75630078651977,20.159310543392266,16.602313487906205,9.418492105471156,8.42989086301344,12314,4582
Mentor Graphics Corp___2016-11-14,Mentor Graphics Corp,2016-11-14,0000701811,0000701811-16-000016,2016-03-21,238,10742,7238,3035206020,Completed,136,0,27.52,26.47,23.13,2017-03-30T00:00:00Z,37.25,35.36,61.05,40.73,Bank of America Merrill Lynch,NA,United States,Siemens AG,Computer integrated systems design,Public,Siemens AG,100,100,0,MENT,Disclosed Value,4314.685,4331.543,100,Deutsche Bank|JP Morgan|BNP Paribas SA,NA,2016-11-14T00:00:00Z,High Technology,IT Consulting & Services,Industrials,Other Industrials,Germany,587200,Oregon,Rumored Deal,Merger,Friendly,FALSE,TRUE,Foreign,NA,NA,1,TRUE,136,2016,11,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40.73,TRUE,TRUE,TRUE,TRUE,TRUE,43.202094544687135,0.08136482939632546,0.25806451612903225,2.849002849002849,6.120080194154268,0.6741071694517784,77.15260017050298,7.597073719752392,-0.5038167938931297,3.376595969188562,10.34082515563997,-1.5954068206430156,-0.10935137862904089,1.1892987680031242,0.1889141412316104,-0.743174176524909,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,35.36,61.05,1,Co,Co_2016,1,1,1,1,1,0,0,0,0,20.731965226865665,16.606512137961875,20.125368020561393,16.595146413899176,9.156623089470195,8.85907931788153,9477,7038
Mercer Insurance Group Inc___2010-11-30,Mercer Insurance Group Inc,2010-11-30,0001050690,0000950159-10-000203,2010-03-16,259,18227,3056,2245160020,Completed,118,0,18.71,18.86,18.82,2011-03-28T00:00:00Z,28.25,50.99,50.11,49.79,Sandler O'Neill Partners,28.25,United States,Red Oak Acquisition Corp,"Fire, marine, and casualty insurance",Public,United Fire Group Inc,100,100,0,MIGP,Disclosed Value,183.112,183.112,100,Keefe Bruyette & Woods Inc,NA,2010-11-30T00:00:00Z,Financials,Insurance,Financials,Other Financials,United States,587902,New Jersey,Not Applicable,Merger,Friendly,FALSE,FALSE,Pennsylvania,NA,NA,1,TRUE,118,2010,11,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49.79,TRUE,TRUE,TRUE,TRUE,TRUE,69.49811960641934,0.11047619047619048,0.6724137931034483,1.8891230109714452,1.6711472789362785,0.30573743658248353,86.59588586595886,1.654533421575116,-0.7504244482173175,5.3040761461890575,37.41916733270362,-0.20312393252740982,1.602331870752745,-0.8031780313006466,0.9196689010483154,-0.7490165954447991,sic2,sic2,sic2,sic2,sic2,50.99,50.11,1,Fi,Fi_2010,1,1,1,1,1,0,0,0,0,22.005566867814267,17.503501760782573,21.36198650156773,16.820737498007123,9.529739110979532,8.01102337918644,13763,3014
Meredith Corp___2015-09-08,Meredith Corp,2015-09-08,0000065011,0000065011-14-000108,2014-08-27,377,11297,1875,2798548020,Withdrawn,-999,0,45.94,45.78,44.72,NA,51.534,12.18,15.24,12.57,Moelis & Co|BDT & Co LLC,NA,United States,Media General Inc,"Periodicals: publishing, or publishing & printing",Public,Media General Inc(WAS 650151),0,67.652,32.348,MDP,Disclosed Value,2343.5,3115.667,NA,RBC Capital Markets|Goldman Sachs & Co,2016-01-27T00:00:00Z,2015-09-08T00:00:00Z,Media and Entertainment,Publishing,Financials,Other Financials,United States,589433,Iowa,Not Applicable,Merger,Friendly,FALSE,FALSE,Virginia,NA,False,0,TRUE,NA,2015,9,Mixed,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.57,TRUE,TRUE,TRUE,TRUE,TRUE,61.70129198124934,0.043478260869565216,0.35,1.5435274747890513,2.984153117925499,0.537550212603789,71.54560349535772,18.21103374397429,-0.34,5.042189750977568,10.290183165260341,-0.12445128926921561,-0.8873178991419578,-0.3082130434258067,0.7768440753969452,0.49097434268632817,sic2,sic2,sic2,sic2,sic2,12.18,15.24,0,Pe,Pe_2015,1,1,1,1,0,0,0,0,0,19.86921753601687,15.694339151911795,19.148079639163516,15.052718119276506,9.181735114965848,7.5126175446745105,9718,1831
Meredith Corp___2021-05-03,Meredith Corp,2021-05-03,0000065011,0000065011-20-000104,2020-08-27,249,15246,8538,3736127020,Completed,212,0,31.1,31.4,30.92,2021-12-01T00:00:00Z,16.99,-45.37,-45.05,-45.89,Moelis & Co|BDT & Co LLC|Lazard,NA,United States,Gray Television Inc,"Periodicals: publishing, or publishing & printing",Public,Gray Television Inc,100,27.46,0,MDP,Disclosed Value,2825,3289.335,100,Wells Fargo Securities LLC,NA,2021-05-03T00:00:00Z,Media and Entertainment,Publishing,Media and Entertainment,Broadcasting,United States,589433,Iowa,Not Applicable,Merger,Friendly,FALSE,FALSE,Georgia,3819484006|4446187116,False,1,TRUE,212,2021,5,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-45.89,TRUE,TRUE,TRUE,TRUE,TRUE,68.06651918909232,0.06346153846153846,0.6666666666666666,1.8649467713109023,2.3311834641386278,0.6133405008559992,67.88356000954427,18.294828192799343,-0.581039755351682,5.284015852047556,20.0481777915922,0.24677404070605957,-0.39019802464262077,0.05708767282994618,0.33957607479363966,-0.9961903759732951,sic2,sic2,sic2,sic2,sic2,-45.37,-45.05,1,Pe,Pe_2021,1,1,1,1,1,0,0,0,0,21.361830475559685,17.061563126628368,22.505284417411136,18.459510584812055,9.462576597493666,9.033841828485016,12869,8382
Merge Healthcare Inc___2015-08-06,Merge Healthcare Inc,2015-08-06,0000944765,0001140361-15-009411,2015-02-27,160,12093,11045,2788952020,Completed,68,0,5.41,5.5,4.63,2015-10-13T00:00:00Z,7.13,31.79,54,29.64,Goldman Sachs & Co,NA,United States,International Business Machines Corp,Computer integrated systems design,Public,IBM,100,100,0,MRGE,Disclosed Value,725.62,974.666,100,RBC Capital Markets,NA,2015-08-06T00:00:00Z,High Technology,IT Consulting & Services,High Technology,IT Consulting & Services,United States,589499,Illinois,Not Applicable,Merger,Friendly,FALSE,FALSE,New York,NA,NA,1,TRUE,68,2015,8,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.64,TRUE,TRUE,TRUE,TRUE,TRUE,83.61762389615453,0.07339449541284404,0.375,1.8262755393219954,3.7666932998516156,0.6792618901566289,63.651748777735996,9.425244871557938,-0.5606060606060606,4.908115511927862,17.577902065974204,0.8824395611748629,-0.4054166526200073,0.5358250558108725,-1.428942540007365,-0.9486221577030436,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,31.79,54,1,Co,Co_2015,1,1,1,1,1,0,0,0,0,21.47667491043227,17.533203849501557,22.29999786272725,18.517280363165387,9.078065332666364,9.27199975236291,8761,10636
Meridian Bioscience Inc___2022-07-07,Meridian Bioscience Inc,2022-07-07,0000794172,0001193125-21-337663,2021-11-23,226,7040,9409,3945908020,Completed,208,0,33.55,30.42,27.55,2023-01-31T00:00:00Z,34,1.34,23.41,11.77,Rothschild & Co,NA,United States,Columbus Holding Co,Surgical and medical instruments and apparatus,Public,SD Bio Sensor Inc,100,100,0,VIVO,Disclosed Value,1516.516,1458.029,100,Piper Sandler & Co,NA,2022-07-07T00:00:00Z,Healthcare,Healthcare Equipment & Supplies,Financials,Other Financials,United States,589584,Ohio,Financial Acquiror,Merger,Friendly,FALSE,TRUE,Delaware,NA,NA,1,TRUE,208,2022,7,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.77,TRUE,TRUE,TRUE,TRUE,TRUE,51.965785018622306,0.06666666666666667,0.6,1.4908066920655956,4.472420076196786,0.433487996704382,78.38374917200265,15.511443757457426,-0.5043478260869565,4.638065264204075,14.245486168626801,-0.35088855808054914,-0.573661397931264,-0.8403114011842319,1.3746949005974678,-0.4642796839021172,sic2,sic2,sic2,sic2,sic2,1.34,23.41,1,Su,Su_2022,1,1,1,1,1,0,0,0,0,24.157021192315312,20.22051788472965,22.882940362573475,18.9112296039152,8.705662478796427,9.111403624116159,6037,9058
Meridian Resource Corp___2009-12-23,Meridian Resource Corp,2009-12-23,0000869369,0000950129-09-000887,2009-03-16,282,13165,5350,2141200020,Completed,141,0,0.26,0.255,0.29,2010-05-13T00:00:00Z,0.33,26.92,13.79,29.41,Rivington Capital Advisors LLC|Morgan Keegan Inc|JP Morgan,NA,United States,Alta Mesa Holdings LP,Crude petroleum and natural gas,Public,Alta Mesa Investment Hldg Inc,100,100,0,TMR,Tender Offers|Disclosed Value,30.948,119.341,100,NA,NA,2009-12-23T00:00:00Z,Energy and Power,Oil & Gas,Energy and Power,Oil & Gas,United States,58977Q,Texas,Tender/Merger|Going Private|Financial Acquiror|Tender Offer,Merger,Friendly,TRUE,FALSE,Texas,NA,NA,1,TRUE,141,2009,12,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.41,TRUE,TRUE,TRUE,TRUE,TRUE,46.209168496801674,0.10546875,0.7222222222222222,3.228339586423523,4.188116220225111,0.35877551021035103,72.04049844236759,12.711864406779661,-0.6233766233766234,3.751854113951662,16.316202774626994,-1.3483652091463403,0.9918850606453267,-0.4137981351033516,0.9587580101971247,-1.1624404451070078,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,26.92,13.79,1,Cr,Cr_2009,1,1,1,1,1,0,0,0,0,19.101401118950687,14.763998067443769,19.71078601581651,15.899147033108111,9.346705246496699,8.544029845369797,11461,5136
Meritage Homes Corp___2018-07-25,Meritage Homes Corp,2018-07-25,0000833079,0000833079-18-000007,2018-02-12,163,14576,6116,3278827020,Completed,189,0,42.85,46.25,42.45,2019-01-30T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,Meritage Homes Corp,Operative builders,Public,Meritage Homes Corp,0,100,0,MTH,Repurchases,100,100,NA,NA,NA,2018-07-25T00:00:00Z,Industrials,Building/Construction & Engineering,Industrials,Building/Construction & Engineering,United States,59001A,Arizona,Repurchase|Privately Negotiated Purchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,Arizona,NA,NA,1,TRUE,189,2018,7,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,118.46011019429156,0.056657223796033995,0.6,0.8177450679750589,3.168762138403353,0.3261008900713256,74.97907949790796,4.3261231281198,-0.08450704225352113,9.915158949197588,11.75508535214147,2.6506107308341313,-0.6689505044722278,-0.8677972415923867,0.5337485335911215,1.4084066084054456,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Op,Op_2018,1,1,0,1,1,0,0,0,0,20.905251268812158,17.291689830433892,22.342145258118947,18.470837333403086,9.18840146445743,8.695339376799712,9783,5975
Meritor Inc___2022-02-22,Meritor Inc,2022-02-22,0001113256,0001113256-21-000128,2021-11-17,97,10078,7521,3877757020,Completed,162,0,24.67,24.96,23.74,2022-08-03T00:00:00Z,36.5,47.95,53.75,46.23,JP Morgan Securities LLC,NA,United States,Cummins Inc,Motor vehicle parts and accessories,Public,Cummins Inc,100,100,0,MTOR,Disclosed Value,2666.366,3654.366,100,Morgan Stanley & Co LLC,NA,2022-02-22T00:00:00Z,Industrials,Automobiles & Components,Industrials,Machinery,United States,59039C,Michigan,Not Applicable,Merger,Friendly,FALSE,FALSE,Indiana,4640860116,NA,1,TRUE,162,2022,2,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46.23,TRUE,TRUE,TRUE,TRUE,TRUE,66.23439557681104,0.03761755485893417,0.3333333333333333,0.7009345794392523,2.336448598130841,0.425153384870404,76.5814266487214,8.30987803243533,-0.738255033557047,2.219626168224299,15.070093457943925,0.481318205939819,-1.0344891752726102,-1.0372084718319214,0.7301239228604346,-1.8814991780839596,sic2,sic2,sic2,sic2,sic2,47.95,53.75,1,Mo,Mo_2022,1,1,1,1,1,0,0,0,0,22.39860145703691,18.535580837435088,22.311796259075262,18.41364297723337,9.054855469135788,8.913281137711804,8560,7430
Merix Corp___2009-10-06,Merix Corp,2009-10-06,0000921365,0001193125-08-168698,2008-08-07,425,10821,10493,2115653020,Completed,133,0,2.74,2.86,1.91,2010-02-16T00:00:00Z,NA,NA,NA,NA,Thomas Weisel Partners,NA,United States,Viasystems Group Inc,Printed circuit boards,Public,HM Capital Partners LLC,100,100,0,MERX,Disclosed Value,35,96.647,100,Goldman Sachs & Co|Houlihan Lokey,NA,2009-10-06T00:00:00Z,High Technology,Semiconductors,High Technology,Semiconductors,United States,590049,Oregon,Financial Acquiror,Merger,Friendly,FALSE,FALSE,Missouri,NA,NA,1,TRUE,133,2009,10,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,60.35151952801188,0.06875,0.2727272727272727,1.0096477451200359,5.0482387256001795,0.777219390962607,79.52385715714715,8.722069776558213,-0.5529953917050692,5.384787973973525,18.84675790890734,0.2701822073232674,0.10240815912843623,2.0508256015855952,1.1436247643435018,-0.7481145699869305,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,NA,NA,1,Pr,Pr_2009,1,1,0,1,1,0,0,0,0,20.669058859980353,17.349740762815618,22.130432175731933,18.380196465193603,9.0953783535065,9.210040326967182,8914,9997
Meru Networks Inc___2015-05-27,Meru Networks Inc,2015-05-27,0001167294,0001193125-14-076946,2014-02-28,453,11113,16414,2756313020,Completed,42,0,1.38,1.4,1.3,2015-07-08T00:00:00Z,1.63,18.12,25.38,16.43,Deutsche Bank,NA,United States,Fortinet Inc,"Computer peripheral equipment, nec",Public,Fortinet Inc,100,100,0,MERU,Disclosed Value,39.624,29.809,100,Morgan Stanley,NA,2015-05-27T00:00:00Z,High Technology,Computers & Peripherals,High Technology,IT Consulting & Services,United States,59047Q,California,Not Applicable,Merger,Friendly,FALSE,FALSE,California,NA,NA,1,TRUE,42,2015,5,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16.43,TRUE,TRUE,TRUE,TRUE,TRUE,62.32537490910878,0.05491329479768786,0.3157894736842105,1.649620587264929,4.948861761794787,0.6335812425009236,74.82729679127122,7.637924504481757,-0.5958904109589042,3.189266468712196,12.757065874848784,-0.08031802764659231,-0.9193288161040748,-0.04689716957346469,0.21091300112916814,-1.110177174759821,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,18.12,25.38,1,Co,Co_2015,1,1,1,1,1,0,0,0,0,21.147318822245026,17.160250532393416,22.852441598663006,19.33771921526014,9.115260165725912,9.647885373547759,9093,15489
Meta Financial Group Inc___2019-03-26,Meta Financial Group Inc,2019-03-26,0000907471,0000907471-18-000139,2018-11-29,117,10113,17956,3374256020,Completed,218,0,18.24,20.39,23.67,2019-10-30T00:00:00Z,18.24,0,-22.94,-10.54,NA,18.24,United States,Meta Financial Group Inc,Offices of bank holding companies,Public,Meta Financial Group Inc,5.284,100,0,CASH,Repurchases,36.48,36.48,5.284,NA,NA,2019-03-26T00:00:00Z,Financials,Other Financials,Financials,Other Financials,United States,59100U,South Dakota,Repurchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,South Dakota,NA,NA,1,TRUE,218,2019,3,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10.54,TRUE,TRUE,TRUE,TRUE,TRUE,90.95022827848476,0.0711864406779661,0.5714285714285714,1.8731268731268733,2.372627372627373,0.5303135504215402,66.9756400836489,8.728249314608627,-0.5420560747663551,2.997002997002997,10.23976023976024,0.075715703657248,0.02288201049318261,0.05178417609188186,-0.19438963801756562,-0.4659490026092437,sic2,sic2,sic2,sic2,sic2,0,-22.94,1,Of,Of_2019,1,1,1,1,1,0,0,0,0,21.240841018418095,17.13477110219957,22.361209305902065,18.16205958234139,8.988196320995057,9.780924360113003,8008,17693
MetaSolv  Inc___2006-10-23,MetaSolv  Inc,2006-10-23,0000916704,0001193125-06-035508,2006-02-21,244,7197,6720,1804521020,Completed,69,0,3.5,NA,NA,2006-12-31T00:00:00Z,4.1,17.14,NA,NA,Raymond James & Associates Inc,NA,United States,Oracle Corp,Computer integrated systems design,Public,Oracle Corp,100,100,0,MSLV,Disclosed Value,217.654,162.297,100,NA,NA,2006-10-23T00:00:00Z,High Technology,IT Consulting & Services,High Technology,Software,United States,59139P,Texas,Not Applicable,Merger,Friendly,FALSE,FALSE,Texas,NA,NA,1,TRUE,69,2006,10,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,44.75254160974586,0.07954545454545454,0.3333333333333333,3.461296412838263,2.5173064820641913,0.6217171752727347,60.469604374396916,1.2515644555694618,-0.3140495867768595,6.4505978602894904,12.429200755191944,-1.244753020134561,-0.5329492520016971,-0.38585019064769077,-0.466784167995341,0.1620699920971968,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,17.14,NA,1,Co,Co_2006,1,1,1,1,1,0,0,0,0,20.28752645246145,16.148314498688972,23.315602749310614,19.036195826645265,8.757154527656606,8.735203590618699,6356,6218
Metabasis Therapeutics Inc___2009-10-27,Metabasis Therapeutics Inc,2009-10-27,0001053221,0001193125-09-069381,2009-03-31,210,8672,16261,2121877020,Completed,92,0,0.91,0.58,0.41,2010-01-27T00:00:00Z,NA,NA,NA,NA,Merriman Curhan Ford & Co,NA,United States,Ligand Pharmaceuticals Inc,"Biological products, except diagnostic substances",Public,Ligand Pharmaceuticals Inc,100,100,0,MBRX,Disclosed Value,3.2,3.2,100,NA,NA,2009-10-27T00:00:00Z,Healthcare,Biotechnology,Healthcare,Biotechnology,United States,59101M,California,Not Applicable,Merger,Friendly,FALSE,FALSE,California,NA,NA,1,TRUE,92,2009,10,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,34.77804603377926,0.08620689655172414,0.64,3.594892773025908,5.9501673484566755,0.550977059088637,61.07168435445016,9.358288770053475,-0.05913978494623656,10.784678319077724,12.148258336432379,-1.2265326343061906,-0.3205573748880651,0.396747211852882,-0.39549216497986683,0.3652559236029803,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Bi,Bi_2009,1,1,0,1,1,0,0,0,0,20.80548807856555,16.889668797006284,24.748306490411757,20.87539986921566,8.995536944936974,9.639456900415627,8067,15359
