x1,deal_number,acquiror_name,target_name,deal_type,deal_status,deal_value_th_usd,announced_date,completed_date,withdrawn_date_10,withdrawn_date_11,initial_stake_percent,acquired_stake_percent,target_ticker,target_stock_exchange_s_listed,deal_completed,cik,sec_name
598,1941090067,OLYMPUS PARTNERS LP,DS SMITH PLASTICS LTD,Institutional buy-out 100%,Completed,585000,2019-03-06T00:00:00Z,2020-02-27T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
599,1941154367,HOLLYFRONTIER LSP HOLDINGS LLC,SONNEBORN US HOLDINGS INC.,Acquisition 100%,Completed Assumed,583000,2018-11-12T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
600,1941119577,ORSTED A/S,LINCOLN CLEAN ENERGY LLC,Acquisition 100%,Completed Assumed,580000,2018-08-09T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
601,1941015458,BOYD GAMING CORPORATION,PINNACLE ENTERTAINMENT INC.'S GAMING OPERATIONS AT AMERISTAR KANSAS CITY AND AMERISTAR ST. CHARLES IN MISSOURI,Acquisition 100%,Completed,575000,2017-12-18T00:00:00Z,2018-10-15T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,PINNACLE ENTERTAINMENT INC.'S BELTERRA CASINO RESORT IN INDIANA,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
NA,NA,NA,PINNACLE ENTERTAINMENT INC.'S BELTERRA PARK IN OHIO,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
602,1941099695,BIO-TECHNE CORPORATION,EXOSOME DIAGNOSTICS INC.,Acquisition 100%,Completed,575000,2018-06-25T00:00:00Z,2018-08-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
603,1943020120,EBAY INC.,GIOSIS PTE LTD'S JAPAN BUSINESS INCLUDING QOO10 JAPAN BUSINESS AND ASSETS,Acquisition 100%,Completed,573000,2018-02-27T00:00:00Z,2018-05-31T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
604,1941101247,"BLACKSTONE GROUP LP, THE",MCAP GLOBAL FINANCE (UK) LLP AND INDUSTRIAL SECURITIES EUROPE SA'S EUROPEAN LOGISTICS PORTFOLIO,Institutional buy-out 100%,Completed,573000,2018-06-25T00:00:00Z,2018-06-25T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
605,1941127060,PENN ENERGY RESOURCES LLC,REX ENERGY CORPORATION'S ASSETS,Acquisition 100%,Completed,571000,2018-08-30T00:00:00Z,2018-09-28T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
606,1941090088,CALLON PETROLEUM OPERATING COMPANY,CIMAREX ENERGY COMPANY'S PRODUCING OIL AND GAS PROPERTIES AND UNDEVELOPED,Acquisition 100%,Completed Assumed,570000,2018-05-24T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
607,1941143627,CARLYLE INTERNATIONAL ENERGY PARTNERS LP,ENERMECH LTD,Institutional buy-out 100%,Completed,567648.524076114,2018-10-15T00:00:00Z,2018-12-18T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
608,1941180283,INMAR INC.,YOU TECHNOLOGY LLC,Acquisition 100%,Completed,565000,2018-12-18T00:00:00Z,2019-03-13T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
609,1941169222,ZYNGA INC.,SMALL GIANT GAMES OY,Acquisition 80%,Completed,560000,2018-12-20T00:00:00Z,2019-01-02T00:00:00Z,NA,NA,0.00000,80.00000,NA,NA,1,NA,NA
610,1941041838,RHONE CAPITAL V LP,FOGO DE CHAO INC.,Institutional buy-out 100%,Completed,560000,2018-02-20T00:00:00Z,2018-04-05T00:00:00Z,NA,NA,0.00000,100.00000,FOGO,NASDAQ National Market,1,NA,NA
611,1941057693,JD SPORTS FASHION PLC,"FINISH LINE INC., THE",Acquisition 100%,Completed,558000,2018-03-26T00:00:00Z,2018-06-18T00:00:00Z,NA,NA,0.00000,100.00000,FINL,NASDAQ National Market,1,NA,NA
612,1941134657,NA,FIRST HAWAIIAN INC.,Minority stake 15.5%,Completed Assumed,558000,2018-07-29T00:00:00Z,NA,NA,NA,Unknown %,15.50000,FHB,NASDAQ National Market / Bern Stock Exchange / Boerse Duesseldorf / Boerse Frankfurt / Boerse Munchen,0,0000036377,"FIRST HAWAIIAN, INC."
613,1941113854,APTARGROUP INC.,CSP TECHNOLOGIES SARL,Acquisition 100%,Completed,555000,2018-07-26T00:00:00Z,2018-08-28T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
614,1941056572,RIPTIDE PARENT LLC,RPX CORPORATION,Institutional buy-out 100%,Completed,555000,2018-05-01T00:00:00Z,2018-06-19T00:00:00Z,NA,NA,0.00000,100.00000,RPXC,NASDAQ National Market,1,NA,NA
615,1941122950,EUROVIA SAS,THE LANE CONSTRUCTION CORPORATION'S LANE ASPHALT PLANTS AND PAVING BUSINESS,Acquisition 100%,Completed Assumed,555000,2018-08-20T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
616,1941123011,FRANCISCO PARTNERS MANAGEMENT LP,EG A/S,Institutional buy-out 100%,Completed,553566.679644711,2019-04-03T00:00:00Z,2019-06-03T00:00:00Z,NA,NA,0.00000,100.00000,EDB,Nasdaq OMX - Copenhagen,1,NA,NA
617,1941049853,NA,DEVON ENERGY CORPORATION`S BARNETT SHALE PRODUCTION ASSETS,Acquisition 100%,Completed Assumed,553000,2018-03-07T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
618,1941108046,GETRONICS BV,POMEROY IT SOLUTIONS INC.,Acquisition 100%,Completed,550000,2018-07-12T00:00:00Z,2018-07-12T00:00:00Z,NA,NA,0.00000,100.00000,PMRY,NASDAQ National Market,1,NA,NA
619,1941154053,SAZERAC COMPANY INC.,DIAGEO PLC'S 19 BRANDS,Acquisition 100%,Completed,550000,2018-11-12T00:00:00Z,2018-12-21T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
620,1941137338,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,SOFTVISION LLC,Acquisition 100%,Completed,550000,2018-10-04T00:00:00Z,2018-12-31T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
621,1941079984,COLLIERS INTERNATIONAL GROUP INC.,HARRISON STREET REAL ESTATE CAPITAL LLC,Acquisition 75%,Completed Assumed,550000,2018-05-14T00:00:00Z,NA,NA,NA,0.00000,75.00000,NA,NA,0,NA,NA
622,1941048609,S&P GLOBAL INC.,KENSHO TECHNOLOGIES INC.,Acquisition increased from 2.54% to 100%,Completed,550000,2018-03-06T00:00:00Z,2018-04-09T00:00:00Z,NA,NA,2.54000,97.46000,NA,NA,1,NA,NA
623,1941079754,ELI LILLY AND COMPANY,AURKA PHARMA INC.,Acquisition 100%,Completed,546800,2018-05-14T00:00:00Z,2018-06-30T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
624,1941097007,PEOPLE'S UNITED FINANCIAL INC.,FIRST CONNECTICUT BANCORP INC.,Acquisition 100%,Completed,544000,2018-06-19T00:00:00Z,2018-10-01T00:00:00Z,NA,NA,0.00000,100.00000,FBNK,NASDAQ National Market,1,NA,NA
625,1941048070,"TIMKEN COMPANY, THE",ROLLON SRL,Acquisition 100%,Completed,543184.654677639,2018-07-27T00:00:00Z,2018-08-07T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
626,1941119280,SONIC HEALTHCARE LTD,AURORA DIAGNOSTICS LLC,Acquisition 100%,Completed Assumed,540000,2018-12-12T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
627,1941075580,AIP LLC,L-3 COMMUNICATIONS VERTEX AEROSPACE LLC,Institutional buy-out 100%,Completed,540000,2018-05-01T00:00:00Z,2018-07-03T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,L-3 COMMUNICATIONS TCS INC.'S ASSETS,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
NA,NA,NA,L-3 COMMUNICATIONS CRESTVIEW AEROSPACE CORPORATION'S ASSETS,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
628,1941038681,GRANITE CONSTRUCTION INC.,LAYNE CHRISTENSEN COMPANY,Acquisition 100%,Completed,536000,2018-02-14T00:00:00Z,2018-06-14T00:00:00Z,NA,NA,0.00000,100.00000,LAYN,NASDAQ National Market,1,NA,NA
629,1941159866,TRANSMONTAIGNE GP LLC,TRANSMONTAIGNE PARTNERS LP,Institutional buy-out 100%,Completed,536000,2018-11-25T00:00:00Z,2019-02-26T00:00:00Z,NA,NA,Unknown %,100.00000,TLP,New York Stock Exchange (NYSE),1,NA,NA
630,1907201262,CORONADO GLOBAL RESOURCES INC.,WESFARMERS CURRAGH PTY LTD'S CURRAGH MINE,Acquisition 100%,Completed,535933.385467734,2017-12-22T00:00:00Z,2018-03-29T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
631,1941040858,SUN HYDRAULICS CORPORATION,POLYUSUS LUX IV SARL,Acquisition 100%,Completed,531000,2018-02-18T00:00:00Z,2018-04-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
632,1941117810,GI CHILL ACQUISITION LLC,CBR ACQUISITION HOLDINGS CORPORATION,Institutional buy-out 100%,Completed,530000,2018-06-15T00:00:00Z,2018-08-06T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
633,1909474893,CITY NATIONAL BANK OF FLORIDA INC.,TOTALBANK,Acquisition 100%,Completed,528000,2017-12-01T00:00:00Z,2018-06-18T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
634,1941133062,"BLACKSTONE GROUP LP, THE",HINES GLOBAL REIT INC.'S REMAINING PROPERTY PORTFOLIO IN GERMANY,Institutional buy-out 100%,Completed,525974.561846473,2018-08-01T00:00:00Z,2018-08-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,HINES GLOBAL REIT INC.'S REMAINING PROPERTY PORTFOLIO IN POLAND,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
635,1941137259,KEURIG DR PEPPER INC.,CORE NUTRITION LLC,Acquisition 100%,Completed Assumed,525000,2018-09-27T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
636,1941125355,"ALLSTATE CORPORATION, THE",INFOARMOR INC.,Acquisition 100%,Completed Assumed,525000,2018-08-27T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
637,1941190296,AMETEK INC.,TELULAR CORPORATION,Acquisition 100%,Completed,525000,2018-11-01T00:00:00Z,2018-11-01T00:00:00Z,NA,NA,0.00000,100.00000,WRLS,NASDAQ National Market,1,NA,NA
638,1941054449,TRANSDIGM GROUP INC.,EXTANT COMPONENTS GROUP HOLDINGS INC.,Acquisition 100%,Completed,525000,2018-03-19T00:00:00Z,2018-04-24T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
639,1941074848,HASBRO INC.,SCG POWER RANGERS LLC,Acquisition 100%,Completed,522000,2018-05-01T00:00:00Z,2018-06-12T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,SCG CHARACTERS LLC,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
NA,NA,NA,SCG LUNA PETUNIA LLC,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
NA,NA,NA,SABAN BRANDS VOYAGERS LLC,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
NA,NA,NA,TREEHOUSE DETECTIVES LLC,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
640,1941149005,"EW SCRIPPS COMPANY, THE",CORDILLERA COMMUNICATIONS INC.'S 15 TELEVISION STATIONS,Acquisition 100%,Completed,521000,2018-10-29T00:00:00Z,2019-05-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
641,1941007053,BV PARENT LLC,BAZAARVOICE INC.,Institutional buy-out 100%,Completed,521000,2017-11-27T00:00:00Z,2018-02-01T00:00:00Z,NA,NA,0.00000,100.00000,BV,NASDAQ National Market / New York Stock Exchange (NYSE),1,0001734713,"BrightView Holdings, Inc."
642,1941088635,"BRINK'S COMPANY, THE",DUNBAR ARMORED INC.,Acquisition 100%,Completed,520000,2018-05-31T00:00:00Z,2018-08-13T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
643,1941045467,KESTREL ACQUISITION LLC,GENON ENERGY INC.'S HUNTERSTOWN POWER GENERATION FACILITY AND RELATED ASSETS,Institutional buy-out 100%,Completed Assumed,520000,2018-02-22T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
644,1941089355,CITIZENS BANK NA,FRANKLIN AMERICAN MORTGAGE COMPANY INC.'S ASSETS,Acquisition 100%,Completed Assumed,511000,2018-05-31T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
645,1941228499,BUTTERFLY EQUITY LP,WM BOLTHOUSE FARMS INC.,Institutional buy-out 100%,Completed,510000,2019-04-12T00:00:00Z,2019-06-17T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
646,1941140878,ORSTED A/S,DEEPWATER WIND LLC,Acquisition 100%,Completed Assumed,510000,2018-10-08T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
647,1941053219,TRIDENT ACQUISITIONS CORPORATION,AUTOLOTTO INC.,Acquisition 100%,Completed,510000,2020-11-19T00:00:00Z,2021-10-29T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
648,1941140811,HYATT HOTELS CORPORATION,TWO ROADS HOSPITALITY LLC,Acquisition 100%,Completed,509000,2018-10-06T00:00:00Z,2018-11-30T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
649,1943013532,HONEYWELL INTERNATIONAL INC.,DEVICE TECHNOLOGIES AUSTRALIA PTY LTD,Institutional buy-out 100%,Completed,508760.122509437,2018-11-15T00:00:00Z,2019-01-31T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
650,1941219661,NA,NATIONAL VISION HOLDINGS INC.,Minority stake 16.199%,Completed,506250,2018-11-14T00:00:00Z,2018-11-14T00:00:00Z,NA,NA,Unknown %,16.19900,EYE,NASDAQ National Market / Boerse Berlin / Boerse Duesseldorf / Boerse Frankfurt / Boerse Munchen / Boerse Stuttgart,1,0001710155,"National Vision Holdings, Inc."
651,1941131664,VISION TECHNOLOGIES AEROSPACE INC.,MRA SYSTEMS LLC,Acquisition 100%,Completed,506000,2018-09-12T00:00:00Z,2019-04-18T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
652,1941143312,GURNET HOLDING COMPANY,CORIUM INTERNATIONAL INC.,Institutional buy-out 100%,Completed,504000,2018-10-11T00:00:00Z,2018-11-27T00:00:00Z,NA,NA,0.00000,100.00000,CORI,NASDAQ National Market,1,NA,NA
653,1941084416,NA,CADENCE BANCORPORATION LLC,Minority stake 17.937%,Completed Assumed,504000,2018-05-21T00:00:00Z,NA,NA,NA,Unknown %,17.93700,CADE,New York Stock Exchange (NYSE),0,0001299939,Cadence Bank
654,1943013194,INVESTORS,"BEIJING YUNSHAN WORLD INFORMATION TECHNOLOGY CO., LTD",Minority stake 17%,Completed,500000,2018-01-12T00:00:00Z,2018-05-01T00:00:00Z,NA,NA,Unknown %,17.00000,NA,NA,1,NA,NA
655,1941141100,LINKEDIN CORPORATION,GLINT INC.,Acquisition 100%,Completed Assumed,500000,2018-10-08T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
656,1941140438,UNION BANKSHARES CORPORATION,ACCESS NATIONAL CORPORATION,Acquisition 100%,Completed,500000,2018-10-04T00:00:00Z,2019-02-01T00:00:00Z,NA,NA,0.00000,100.00000,ANCX,NASDAQ National Market,1,NA,NA
657,1941130894,BLACKSTONE PROPERTY PARTNERS LP,PARKER TOWERS,Institutional buy-out 100%,Completed Assumed,500000,2018-09-11T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
658,1941125328,VMWARE INC.,CLOUDHEALTH TECHNOLOGIES INC.,Acquisition 100%,Completed Assumed,500000,2018-08-27T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
659,1941101265,TAYLOR FRESH FOODS INC.,EARTHBOUND FARM LLC,Acquisition 100%,Completed,500000,2019-04-11T00:00:00Z,2019-04-11T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
660,1941052934,WAND PARTNERS INC.,PROSPERITY LIFE INSURANCE GROUP LLC,Acquisition 100%,Completed,500000,2018-03-14T00:00:00Z,2019-01-04T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
661,1941033111,TRIMBLE INC.,E-BUILDER INC.,Acquisition 100%,Completed,500000,2018-02-02T00:00:00Z,2018-02-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
662,1941020709,STAR2STAR COMMUNICATIONS LLC,BLUEFACE LTD,Acquisition 100%,Completed,500000,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
663,1909610838,GLOBAL PARTNER ACQUISITION CORPORATION,PURPLE INNOVATION LLC,Acquisition 100%,Completed,500000,2017-11-02T00:00:00Z,2018-02-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
664,1909565365,UNDISCLOSED COMPANY CONTROLLED BY MR JOERG BAUE,GENERAL ELECTRIC COMPANY'S OVERSEAS CONSUMER LIGHTING BUSINESS,Acquisition 100%,Completed Assumed,500000,2018-02-15T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
665,1909217150,SWISS RE AG,PRIME REINSURANCE COMPANY INC.,Acquisition 100%,Completed Assumed,500000,2016-03-09T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
666,1943032701,MONDELEZ INTERNATIONAL INC.,TATE'S BAKE SHOP INC.,Acquisition 100%,Completed,500000,2018-05-06T00:00:00Z,2018-06-07T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
667,1941181713,KKR & CO INC.,PO SODERBERG & PARTNERS AB,Institutional buy-out 50%,Completed Assumed,500000,2019-02-07T00:00:00Z,NA,NA,NA,0.00000,50.00000,NA,NA,0,NA,NA
668,1941109975,DYAL CAPITAL PARTNERS LP (OLD),GOLUB CAPITAL PARTNERS LLC,Minority stake 25%,Completed,500000,2018-07-17T00:00:00Z,2018-08-03T00:00:00Z,NA,NA,0.00000,25.00000,NA,NA,1,NA,NA
669,1909526167,ROUST CORPORATION,ROUST TRADING LTD'S STRATEGIC ASSETS INCLUDING RUSSIAN STANDARD VODKA,Acquisition 100%,Completed Assumed,500000,2016-11-18T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
670,1943053808,ADVENT INTERNATIONAL CORPORATION,BHARAT SERUMS AND VACCINES LTD,Institutional buy-out 100%,Completed,498687.482251574,2019-11-18T00:00:00Z,2020-02-29T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
671,1941015736,WREN BIDCO LTD,TALIESIN PROPERTY FUND LTD,Acquisition 100%,Completed,497646.790951646,2017-12-20T00:00:00Z,2018-02-26T00:00:00Z,NA,NA,0.00000,100.00000,TPF,London Stock Exchange,1,NA,NA
672,1941145365,NINE ENERGY SERVICE INC.,MAGNUM OIL TOOLS INTERNATIONAL LTD,Acquisition 100%,Completed,493000,2018-10-15T00:00:00Z,2018-10-25T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
673,1941033849,CAPGEMINI SE,LIQUIDHUB INC.,Acquisition 100%,Completed,492840.263078132,2018-02-05T00:00:00Z,2018-03-31T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
674,1909579985,SANDY SPRING BANCORP INC.,WASHINGTONFIRST BANKSHARES INC.,Acquisition 100%,Completed,488900,2017-05-16T00:00:00Z,2018-01-02T00:00:00Z,NA,NA,0.00000,100.00000,WFBI,NASDAQ National Market / OTC Pink Market,1,NA,NA
675,1909599323,OCEANFIRST FINANCIAL CORPORATION,SUN BANCORP INC.,Acquisition 100%,Completed,487000,2017-06-30T00:00:00Z,2018-01-31T00:00:00Z,NA,NA,0.00000,100.00000,SNBC,NASDAQ National Market,1,NA,NA
676,1941116253,HP INC.,APOGEE CORPORATION LTD,Acquisition 100%,Completed,485394.301094111,2018-08-01T00:00:00Z,2018-11-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
677,1941051316,APPLE INC.,NEXT ISSUE MEDIA LLC,Acquisition 100%,Completed,485000,2018-03-12T00:00:00Z,2018-03-31T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
678,1941144783,"ANDERSONS INC., THE",LANSING TRADE GROUP LLC,Acquisition increased from 32.5% to 100%,Completed,484000,2018-10-15T00:00:00Z,2019-01-01T00:00:00Z,NA,NA,32.50000,67.50000,NA,NA,1,NA,NA
679,1941134875,BEAVER-VISITEC INTERNATIONAL HOLDINGS INC.,PHYSIOL SA/NV,Acquisition 100%,Completed Assumed,483649.792030589,2018-12-20T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
680,1941137874,HONEYWELL INTERNATIONAL INC.,TRANSNORM SYSTEM HOLDING GMBH,Acquisition 100%,Completed,482990.322194268,2018-10-01T00:00:00Z,2018-11-09T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
681,1909607858,ASSOCIATED BANC-CORPORATION,BANK MUTUAL CORPORATION,Acquisition 100%,Completed,482000,2017-07-20T00:00:00Z,2018-02-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
682,1943036371,CIGNA CORPORATION,ONEPATH LIFE (NZ) LTD,Acquisition 100%,Completed,480340.355451863,2018-05-30T00:00:00Z,2018-11-30T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
683,1941161071,CALLAWAY GOLF COMPANY,OUTDOOR HOLDINGS SCA,Acquisition 100%,Completed,476247.600511346,2018-11-30T00:00:00Z,2019-01-04T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
684,1941116220,"CARLYLE GROUP LP, THE",FORTITUDE HOLDINGS LLC,Minority stake 19.9%,Completed Assumed,476000,2018-08-01T00:00:00Z,NA,NA,NA,0.00000,19.90000,NA,NA,0,NA,NA
685,1941046709,TOPBUILD CORPORATION,UNITED SUBCONTRACTORS INC.,Acquisition 100%,Completed Assumed,475000,2018-03-02T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
686,1909626465,BERRY GLOBAL GROUP INC.,CLOPAY PLASTICS PRODUCTS COMPANY INC.,Acquisition 100%,Completed Assumed,475000,2017-11-16T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
687,1909604102,AON PLC,"TOWNSEND GROUP INC., THE",Acquisition 100%,Completed,475000,2017-09-01T00:00:00Z,2018-01-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
688,1909612514,TPG CAPITAL ADVISORS LLC,ABENGOA SA'S SEVEN OPERATING TRANSMISSION LINES LOCATED IN BRAZIL,Institutional buy-out 100%,Completed,473242.099517351,2017-12-13T00:00:00Z,2018-06-04T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
689,1941004868,DENALI THERAPEUTICS INC.,F-STAR GAMMA LTD,Acquisition 100%,Completed,471000,2018-05-30T00:00:00Z,2018-05-30T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
690,1941465369,FORUM MERGER II CORPORATION,MYJOJO INC.,Acquisition 100%,Completed,470000,2020-06-12T00:00:00Z,2020-10-15T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
691,1941132034,FORTUNE BRANDS HOME & SECURITY INC.,FIBERON COMPOSITES LLC,Acquisition 100%,Completed,470000,2018-09-11T00:00:00Z,2018-09-11T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
692,1941099933,ANKURA CONSULTING GROUP LLC,"NAVIGANT CONSULTING INC.'S DISPUTES, FORENSICS, LEGAL TECHNOLOGY AND TRANSACTION ADVISORY SERVICES",Acquisition 100%,Completed Assumed,470000,2018-06-25T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
693,1941068527,HAWTHORNE HYDROPONICS LLC,SUNLIGHT SUPPLY INC'S ASSETS,Acquisition 100%,Completed,470000,2018-04-17T00:00:00Z,2018-06-04T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,COLUMBIA RIVER INDUSTRIAL HOLDINGS LLC,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
694,1941100665,APOLLO GLOBAL MANAGEMENT LLC,FIDELIDADE - COMPANHIA DE SEGUROS SA'S 277 PROPERTIES,Institutional buy-out 100%,Completed,468115.200204453,2018-06-26T00:00:00Z,2018-06-26T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
695,1941103286,AKEBIA THERAPEUTICS INC.,KERYX BIOPHARMACEUTICALS INC.,Acquisition 100%,Completed,467069,2018-12-11T00:00:00Z,2018-12-12T00:00:00Z,NA,NA,0.00000,100.00000,KERX,NASDAQ National Market,1,NA,NA
696,1941147975,CHEVRON USA INC.,PASADENA REFINING SYSTEM INC.,Acquisition 100%,Completed,467000,2018-05-04T00:00:00Z,2019-05-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
697,1941187028,SWG COOLIDGE HOLDINGS LLC,TRANSCANADA CORPORATION'S COOLIDGE GENERATING STATION,Acquisition 100%,Completed Assumed,465000,2018-12-17T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
698,1941201583,ODYSSEY LOGISTICS & TECHNOLOGY CORPORATION,AMERICAN FAST FREIGHT INC.,Acquisition 100%,Completed,465000,2018-10-18T00:00:00Z,2018-12-03T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
699,1943065698,KKR & CO INC.,GENESIS CARE PTY LTD,Minority stake 20%,Completed Assumed,464062.718857221,2018-10-25T00:00:00Z,NA,NA,NA,Unknown %,20.00000,NA,NA,0,NA,NA
700,1941054151,HECLA MINING COMPANY,KLONDEX MINES LTD,Acquisition 100%,Completed,462000,2018-03-19T00:00:00Z,2018-07-23T00:00:00Z,NA,NA,0.00000,100.00000,KDX,Toronto Stock Exchange / OTC Pink Market,1,NA,NA
701,1941044083,R1 RCM INC. (OLD),INTERMEDIX CORPORATION,Acquisition 100%,Completed Assumed,460000,2018-02-26T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
702,1941041240,WILLIAM LYON HOMES INC.,RSI COMMUNITIES LLC,Acquisition 100%,Completed,460000,2018-02-20T00:00:00Z,2018-03-09T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
